id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
65844484,Sun Nov 29 2020 12:19:53 GMT-0800 (PST),2020-11-29,2020-11-29 12:19:53 UTC,UTC,2355382,daccshumann,2020-11-29 22:10:43 UTC,"SE View Park Rd, Port Orchard, WA, US",47.4792416667,-122.529555,16,16,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
65850534,Tue Nov 24 2020 14:31:05 GMT-0800 (PST),2020-11-24,2020-11-24 14:31:05 UTC,UTC,2574627,jessicaday,2020-11-29 23:43:28 UTC,"Whidbey Island, Langley, WA, US",48.0277055,-122.45668,12,12,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
65869613,2020/11/29 3:50 PM PST,2020-11-29,2020-11-29 23:50:00 UTC,Pacific Time (US & Canada),538622,ejain,2020-11-30 05:19:39 UTC,"Washington, US",48.3410210768,-122.4368274609,,26711,obscured,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
65929201,2020-11-29 12:05:14 PM PST,2020-11-29,2020-11-29 12:05:14 UTC,UTC,1283330,stevef,2020-12-01 06:32:47 UTC,"Washington, US",46.9429790792,-122.8965795201,,26935,obscured,gps,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
65985564,2020-12-01 12:47:59 PM PST,2020-12-01,2020-12-01 20:47:59 UTC,Pacific Time (US & Canada),300278,kathawk,2020-12-02 04:26:26 UTC,"The Bowl of Edmonds, Edmonds, WA 98020, USA",47.804898,-122.3805169722,,,,gps,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
65989561,2020/12/01 2:13 PM HST,2020-12-01,2020-12-02 00:13:00 UTC,Hawaii,652298,giselle9,2020-12-02 06:35:47 UTC,"Marrowstone, WA 98358, USA",48.0195305556,-122.6738888889,,,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66015079,Wed Dec 02 2020 11:42:52 GMT-0800 (PST),2020-12-02,2020-12-02 11:42:52 UTC,UTC,1994351,skteague,2020-12-02 20:37:42 UTC,"DuPont, WA, US",47.10301438,-122.6497480101,297,297,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66020429,Wed Dec 02 2020 12:18:55 GMT-0800 (PST),2020-12-02,2020-12-02 12:18:55 UTC,UTC,1863387,katie662,2020-12-02 22:30:32 UTC,"Lummi Island, Lummi Island, WA, US",48.7030416667,-122.6746366667,4,4,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
66064401,Thu Oct 08 2020 15:39:03 GMT-0700 (PDT),2020-10-08,2020-10-08 22:39:03 UTC,Pacific Time (US & Canada),3663864,harmlessbug,2020-12-03 22:53:42 UTC,"The Mount Baker-Snoqualmie National Forest, Deming, WA, US",48.910431323,-121.8007894171,79,79,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66117341,Fri Dec 04 2020 12:46:02 GMT-0800 (PST),2020-12-04,2020-12-04 20:46:02 UTC,Pacific Time (US & Canada),23411,savannahr,2020-12-05 02:25:41 UTC,"Olympia, WA, US",47.0696861667,-122.9834533333,10,10,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66150088,2020-12-05 11:34:20 AM PST,2020-12-05,2020-12-05 19:34:20 UTC,Pacific Time (US & Canada),46945,abe,2020-12-05 19:38:14 UTC,"Bellingham, WA 98226, USA",48.7524108999,-122.3507814109,10,10,,gps,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66155489,Sat Dec 05 2020 12:47:06 GMT-0800 (PST),2020-12-05,2020-12-05 12:47:06 UTC,UTC,1994351,skteague,2020-12-05 21:29:48 UTC,"Williamson Pl, DuPont, WA, US",47.10645283,-122.62616667,22,22,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66155524,Sat Dec 05 2020 12:16:55 GMT-0800 (PST),2020-12-05,2020-12-05 12:16:55 UTC,UTC,1994351,skteague,2020-12-05 21:30:48 UTC,"DuPont, WA, US",47.10596383,-122.62734167,5,5,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66178412,2020/12/05 11:32 AM PST,2020-12-05,2020-12-05 19:32:00 UTC,Pacific Time (US & Canada),538622,ejain,2020-12-06 07:22:21 UTC,"North Cascades National Park Service Complex, US-WA, US",48.7556028724,-121.0167173543,,26646,obscured,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
66178428,2020/12/05 3:20 PM PST,2020-12-05,2020-12-05 23:20:00 UTC,Pacific Time (US & Canada),538622,ejain,2020-12-06 07:22:26 UTC,"North Cascades National Park Service Complex, US-WA, US",48.7865250386,-121.0021401815,,26646,obscured,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66216429,Sun Dec 06 2020 11:43:58 GMT-0800 (PST),2020-12-06,2020-12-06 11:43:58 UTC,UTC,1994351,skteague,2020-12-06 22:14:58 UTC,"DuPont, WA, US",47.1158593574,-122.6489448303,665,665,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66232660,Sat Dec 05 2020 11:06:51 GMT-0800 (PST),2020-12-05,2020-12-05 19:06:51 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-07 03:00:06 UTC,"Millersylvania State Park, Olympia, WA, US",46.9159264311,-122.9117642938,699,699,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66237556,2020/12/06 3:36 PM UTC,2020-12-06,2020-12-06 15:36:00 UTC,UTC,1945923,mgkoons,2020-12-07 05:21:36 UTC,"Bridle Trails, Kirkland, WA, USA",47.646349192,-122.1676593657,4,4,,,chanterelles,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66237590,2020/12/06 1:46 PM UTC,2020-12-06,2020-12-06 13:46:00 UTC,UTC,1945923,mgkoons,2020-12-07 05:21:47 UTC,"Bridle Trails, Kirkland, WA, USA",47.6498037003,-122.1763286986,8,8,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66267351,Thu Oct 08 2020 16:51:36 GMT-0600 (MDT),2020-10-08,2020-10-08 22:51:36 UTC,Mountain Time (US & Canada),3663867,mollyelgee,2020-12-07 22:23:50 UTC,"The Mount Baker-Snoqualmie National Forest, Deming, WA, US",48.910695,-121.80158833,50,50,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
66271258,Thu Oct 08 2020 16:19:38 GMT-0600 (MDT),2020-10-08,2020-10-08 22:19:38 UTC,Mountain Time (US & Canada),3663867,mollyelgee,2020-12-08 00:08:04 UTC,"The Mount Baker-Snoqualmie National Forest, Deming, WA, US",48.91046167,-121.799775,10,10,,,,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66320985,2020-12-08 11:59:52 AM PST,2020-12-08,2020-12-08 11:59:52 UTC,UTC,3136328,nudge9,2020-12-09 04:16:22 UTC,"Port Angeles, WA 98362, USA",48.0324969722,-123.435613,,,,gps,Craterellus tubaeformis,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66322101,2020-12-08 12:00:04 PM PST,2020-12-08,2020-12-08 12:00:04 UTC,UTC,3754921,billwoodsy,2020-12-09 05:00:15 UTC,"Clallam County, Olympic, Olympic National Park, US-WA, US",48.050543384,-123.5887422972,,26743,obscured,gps,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66359205,2020/12/07 12:14 PM PST,2020-12-07,2020-12-07 20:14:00 UTC,Pacific Time (US & Canada),81813,jeremy_sea,2020-12-10 02:30:21 UTC,"King, Washington, United States",47.5167305556,-121.5705111111,5,5,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66359212,2020/12/07 10:23 AM PST,2020-12-07,2020-12-07 18:23:00 UTC,Pacific Time (US & Canada),81813,jeremy_sea,2020-12-10 02:30:23 UTC,"King, Washington, United States",47.5450444444,-121.5414111111,5,5,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66397768,Thu Dec 10 2020 15:37:33 GMT-0800 (PST),2020-12-10,2020-12-10 15:37:33 UTC,UTC,3771667,jeffdsomers,2020-12-11 01:00:06 UTC,"Olympic National Forest, Hoodsport, WA, US",47.4925166667,-123.210495,5005,5005,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66404898,Mon Dec 07 2020 13:58:44 GMT-0800 (PST),2020-12-07,2020-12-07 21:58:44 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-11 04:28:24 UTC,"Millersylvania State Park, Olympia, WA, US",46.9158880346,-122.9116607575,510,510,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66405309,Mon Dec 07 2020 14:01:24 GMT-0800 (PST),2020-12-07,2020-12-07 22:01:24 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-11 04:36:28 UTC,"Millersylvania State Park, Olympia, WA, US",46.9160169136,-122.9117045039,883,883,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66406234,Mon Dec 07 2020 14:17:10 GMT-0800 (PST),2020-12-07,2020-12-07 22:17:10 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-11 05:09:03 UTC,"Millersylvania State Park, Olympia, WA, US",46.9158588141,-122.9117523849,473,473,,,Craterellus tubaeformis,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66406851,Fri Oct 11 2019 16:17:30 GMT-0700 (PDT),2019-10-11,2019-10-11 23:17:30 UTC,Pacific Time (US & Canada),3822591,kgmonahan,2020-12-11 05:34:44 UTC,"Washington, US",47.5145290716,-123.9974484319,500,26839,obscured,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66407187,Sat Sep 14 2019 09:03:43 GMT-0700 (PDT),2019-09-14,2019-09-14 16:03:43 UTC,Pacific Time (US & Canada),3822591,kgmonahan,2020-12-11 05:46:29 UTC,"Mount Rainier National Park, Ashford, WA, US",46.9606707882,-121.8044588977,61059,61059,,,pig's ears,Gomphus clavatus,pig's ears,Fungi,54121
66445896,Fri Dec 11 2020 11:37:08 GMT-0800 (PST),2020-12-11,2020-12-11 19:37:08 UTC,Pacific Time (US & Canada),205708,rhjackso,2020-12-12 01:11:01 UTC,"Wallace Falls State Park, Snohomish County, US-WA, US",47.875148,-121.647603,67,67,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66451878,2020-12-10 3:39:27 PM PST,2020-12-10,2020-12-10 15:39:27 UTC,UTC,1351721,spukernaaki,2020-12-12 04:07:35 UTC,"Olympia, WA 98505, USA",47.0736047997,-122.9672592,,,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66478249,Sat Dec 12 2020 11:08:11 GMT-0800 (PST),2020-12-12,2020-12-12 11:08:11 UTC,UTC,3876590,jackt25,2020-12-12 19:34:47 UTC,"27th St SE, Snohomish, WA, US",47.9728622422,-122.0495884326,357,357,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66479340,Sat Dec 12 2020 11:01:14 GMT-0800 (PST),2020-12-12,2020-12-12 11:01:14 UTC,UTC,866572,jill79,2020-12-12 19:53:54 UTC,"12th Ave S, Des Moines, WA, US",47.376495,-122.3190966667,236,236,,,"",Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66500827,Sat Dec 12 2020 14:02:53 GMT-0800 (PST),2020-12-12,2020-12-12 14:02:53 UTC,UTC,3551881,streetname2snack,2020-12-13 03:34:30 UTC,"Grays Harbor County, US-WA, US",47.3538693539,-123.564625713,4,4,,,"",Craterellus lutescens,Yellow Foot,Fungi,514218
66501519,2020-12-12,2020-12-12,,UTC,2562154,empidonax,2020-12-13 03:52:24 UTC,Saltwater State Park,47.3757807982,-122.3230580986,181,181,,gps,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66505219,2020/12/12 12:24 PM PST,2020-12-12,2020-12-12 20:24:00 UTC,Pacific Time (US & Canada),538622,ejain,2020-12-13 05:40:51 UTC,"Washington, US",48.7356862853,-122.3094290426,,26646,obscured,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66523352,Sat Dec 12 2020 11:13:38 GMT-0800 (PST),2020-12-12,2020-12-12 19:13:38 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-13 16:14:01 UTC,"Millersylvania State Park, Olympia, WA, US",46.9158551129,-122.9116683267,680,680,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66553515,2020/12/13 12:20 PM UTC,2020-12-13,2020-12-13 12:20:00 UTC,UTC,1945923,mgkoons,2020-12-14 02:54:43 UTC,"Rainier Valley, Seattle, WA, USA",47.5583121827,-122.2492658816,4,4,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66555820,Sat Dec 12 2020 12:52:21 GMT-0800 (PST),2020-12-12,2020-12-12 12:52:21 UTC,UTC,2234028,dylanmanderlink,2020-12-14 03:53:33 UTC,"Paradise Valley Conservation Area, Woodinville, WA, US",47.7808616667,-122.0861138333,16,16,,,"",Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
66583925,2020/11/06 1:28 PM PST,2020-11-06,2020-11-06 21:28:00 UTC,Pacific Time (US & Canada),3898826,kozmo,2020-12-14 20:58:37 UTC,"Thurston County, WA, USA",47.0108333333,-123.1333333333,,,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
66598866,2020-12-14 5:25:55 PM PST,2020-12-14,2020-12-14 17:25:55 UTC,UTC,3754921,billwoodsy,2020-12-15 03:52:09 UTC,"Washington, US",47.8968668363,-122.5318110341,,26775,obscured,gps,chanterelles,Cantharellus,chanterelles,Fungi,47348
66602757,2015/09/19 12:15 PM HST,2015-09-19,2015-09-19 22:15:00 UTC,Hawaii,230128,kathleendobson,2020-12-15 06:27:47 UTC,"Sink Lake, Jefferson County, WA, USA",47.8574367527,-123.0297335113,122,122,,,Gomphus clavatus,Gomphus clavatus,pig's ears,Fungi,54121
66640408,2020/12/15 1:34 PM UTC,2020-12-15,2020-12-15 13:34:00 UTC,UTC,1945923,mgkoons,2020-12-16 03:58:36 UTC,"Rainier Valley, Seattle, WA, USA",47.5541723767,-122.2499174195,8,8,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66681022,Wed Dec 16 2020 14:27:26 GMT-0800 (PST),2020-12-16,2020-12-16 22:27:26 UTC,Pacific Time (US & Canada),2417758,ashbarcelona,2020-12-17 02:25:04 UTC,"Millersylvania State Park, Olympia, WA, US",46.9169,-122.909745,4,4,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
66681031,Wed Dec 16 2020 13:59:39 GMT-0800 (PST),2020-12-16,2020-12-16 21:59:39 UTC,Pacific Time (US & Canada),2417758,ashbarcelona,2020-12-17 02:25:24 UTC,"Millersylvania State Park, Olympia, WA, US",46.9189916667,-122.9122,201,201,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66685739,Mon Oct 12 2020 15:30:33 GMT-0700 (PDT),2020-10-12,2020-10-12 22:30:33 UTC,Pacific Time (US & Canada),2716842,lennea,2020-12-17 05:14:59 UTC,"Deming, WA, US",48.8530005411,-122.1628238773,16176,16176,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
66712036,2020-12-17 1:56:10 PM PST,2020-12-17,2020-12-17 13:56:10 UTC,UTC,977284,rozzle,2020-12-17 21:59:11 UTC,"Blaine, WA 98230, USA",48.9680456944,-122.6732334722,,,,gps,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66715398,Thu Dec 17 2020 14:09:11 GMT-0800 (PST),2020-12-17,2020-12-17 22:09:11 UTC,Pacific Time (US & Canada),2417758,ashbarcelona,2020-12-17 23:34:44 UTC,"Millersylvania State Park, Olympia, WA, US",46.9227533333,-122.9044883333,4021,4021,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66715453,Thu Dec 17 2020 14:28:35 GMT-0800 (PST),2020-12-17,2020-12-17 22:28:35 UTC,Pacific Time (US & Canada),2417758,ashbarcelona,2020-12-17 23:36:22 UTC,"Millersylvania State Park, Olympia, WA, US",46.91473,-122.9148166667,4,4,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66726454,2020/10/11 3:13 PM PDT,2020-10-11,2020-10-11 22:13:00 UTC,Pacific Time (US & Canada),3709103,lanajane,2020-12-18 05:58:44 UTC,"Skagit County, WA, USA",48.3332610645,-122.1673640099,212,212,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66784330,Sat Dec 19 2020 09:47:24 GMT-0800 (PST),2020-12-19,2020-12-19 09:47:24 UTC,UTC,3285491,elise171,2020-12-19 17:55:53 UTC,"NW 3rd Ave, Vancouver, WA, US",45.7281557937,-122.671797909,30,30,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66831131,Sat Dec 19 2020 10:48:46 GMT-0800 (PST),2020-12-19,2020-12-19 18:48:46 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-20 16:57:49 UTC,"Millersylvania State Park, Olympia, WA, US",46.9169291948,-122.9113724873,1894,1894,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66831294,Sat Dec 19 2020 10:50:52 GMT-0800 (PST),2020-12-19,2020-12-19 18:50:52 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-20 17:01:10 UTC,"Millersylvania State Park, Olympia, WA, US",46.9158141594,-122.9117610785,595,595,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66831482,Sat Dec 19 2020 10:52:55 GMT-0800 (PST),2020-12-19,2020-12-19 18:52:55 UTC,Pacific Time (US & Canada),382370,hendre17,2020-12-20 17:05:45 UTC,"Millersylvania State Park, Olympia, WA, US",46.9164435811,-122.9116150353,1288,1288,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66851558,2020/12/20 12:20 PM UTC,2020-12-20,2020-12-20 12:20:00 UTC,UTC,1945923,mgkoons,2020-12-20 23:59:14 UTC,"Rainier Valley, Seattle, WA, USA",47.5535986758,-122.2497308557,1,1,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66851571,2020/12/20 11:10 AM UTC,2020-12-20,2020-12-20 11:10:00 UTC,UTC,1945923,mgkoons,2020-12-20 23:59:18 UTC,"Rainier Valley, Seattle, WA, USA",47.553200492,-122.2496138287,2,2,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66859590,2020-12-20 7:06:13 PM PST,2020-12-20,2020-12-20 19:06:13 UTC,UTC,2744997,samuelchampinetocher,2020-12-21 03:07:29 UTC,"Lacey, WA 98506, USA",47.1635294,-122.8528229,19,19,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
66861235,2020/12/20 3:24 PM PST,2020-12-20,2020-12-20 23:24:00 UTC,Pacific Time (US & Canada),932255,luca_hickey,2020-12-21 03:50:38 UTC,"Thurston County, WA, USA",47.069272624,-122.9835627355,15,15,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66891691,Sat Dec 19 2020 11:00:00 GMT-0800 (PST),2020-12-19,2020-12-19 11:00:00 UTC,UTC,3622357,gwazala,2020-12-21 21:35:38 UTC,"Olympic National Park, Port Angeles, WA, US",48.0375082558,-123.428302915,1195,1195,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66941937,2020-12-22 4:30:20 PM PST,2020-12-22,2020-12-22 16:30:20 UTC,UTC,3063608,angelakuzior,2020-12-23 00:32:50 UTC,"Redmond Ridge, Redmond, WA 98053, USA",47.6821527,-122.0263736,7,7,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66951370,2020-12-22 12:46:22 PM PST,2020-12-22,2020-12-22 12:46:22 UTC,UTC,3136328,nudge9,2020-12-23 05:28:43 UTC,"Jefferson County, US-WA, US",47.8843589725,-122.9749772663,,26775,obscured,gps,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
66951901,2020-12-22 12:52:40 PM PST,2020-12-22,2020-12-22 12:52:40 UTC,UTC,3136328,nudge9,2020-12-23 05:50:01 UTC,"Jefferson County, US-WA, US",47.8239045613,-122.9806550402,,26775,obscured,gps,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
66958654,2020-12-22,2020-12-22,,UTC,3819619,akisz,2020-12-23 11:41:38 UTC,Pacific County,46.5179906641,-123.8264513388,47534,47534,,gps,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67120167,2020/12/26 12:54 PM UTC,2020-12-26,2020-12-26 12:54:00 UTC,UTC,1945923,mgkoons,2020-12-27 03:33:57 UTC,"Bridle Trails, Kirkland, WA, USA",47.6560474732,-122.1650157485,2,2,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67149511,Sat Dec 26 2020 15:17:31 GMT-0800 (PST),2020-12-26,2020-12-26 15:17:31 UTC,UTC,3871126,jeb10,2020-12-27 19:04:33 UTC,"Ilwaco, WA, US",46.3178633333,-124.0378416667,4,4,,,"",Craterellus tubaeformis,Yellowfoot,Fungi,350511
67160537,Sat Dec 26 2020 12:20:28 GMT-0800 (PST),2020-12-26,2020-12-26 12:20:28 UTC,UTC,3796272,junie_b_lively,2020-12-27 22:33:13 UTC,"Yelm, WA, US",46.9559534922,-122.6438428733,753,753,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67160715,Sat Dec 26 2020 03:32:38 GMT-0800 (PST),2020-12-26,2020-12-26 03:32:38 UTC,UTC,3796272,junie_b_lively,2020-12-27 22:35:36 UTC,"Yelm Hwy SE, Yelm, WA, US",46.9557995088,-122.642786882,331,331,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67161375,Tue Dec 22 2020 12:42:20 GMT-0800 (PST),2020-12-22,2020-12-22 12:42:20 UTC,UTC,3796272,junie_b_lively,2020-12-27 22:44:12 UTC,"Yelm, WA, US",46.9565911352,-122.642781186,1329,1329,,,pig's ears,Gomphus clavatus,pig's ears,Fungi,54121
67179505,2020-12-23 12:36:50 PM PST,2020-12-23,2020-12-23 19:36:50 UTC,Mountain Time (US & Canada),1287370,caremarie,2020-12-28 05:23:51 UTC,"Jefferson County, US-WA, US",47.81238539,-124.05782696,10,10,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67183206,2020/09/25 3:00 PM UTC,2020-09-25,2020-09-25 15:00:00 UTC,UTC,3453749,spurge444,2020-12-28 07:56:58 UTC,"Mount Rainier, Mount Rainier National Park, Pierce, Washington, United States",46.9802472222,-121.8579166667,10,10,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
67225273,Mon Dec 28 2020 17:40:17 GMT-0800 (PST),2020-12-28,2020-12-28 17:40:17 UTC,UTC,2498774,sculpin808,2020-12-29 01:41:08 UTC,"Washington Park, Anacortes, WA, US",48.5010777808,-122.6909944818,64,64,,,"",Cantharellus,chanterelles,Fungi,47348
67237569,2020/12/22 1:48 PM PST,2020-12-22,2020-12-22 21:48:00 UTC,Pacific Time (US & Canada),571813,lauren_re,2020-12-29 06:21:53 UTC,"Jefferson County, WA, USA",47.6751349166,-124.3989702722,122,122,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67237575,2020/12/22 2:24 PM PST,2020-12-22,2020-12-22 22:24:00 UTC,Pacific Time (US & Canada),571813,lauren_re,2020-12-29 06:21:55 UTC,"Jefferson County, WA, USA",47.6768387899,-124.396649402,488,488,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67238583,Mon Dec 28 2020 14:15:51 GMT-0800 (PST),2020-12-28,2020-12-28 14:15:51 UTC,UTC,3608706,hannameyer,2020-12-29 06:49:45 UTC,"Port Angeles Harbor, Port Angeles, WA, US",48.1224971667,-123.4371033333,15000,15000,,,"",Craterellus tubaeformis,Yellowfoot,Fungi,350511
67342147,Wed Dec 30 2020 15:09:59 GMT-0800 (PST),2020-12-30,2020-12-31 01:09:59 UTC,Hawaii,313852,thylacine,2020-12-31 06:20:00 UTC,"Whidbey Island, Langley, WA, US",48.02755,-122.4357533333,8,8,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67391467,Sat Oct 13 2018 11:12:55 GMT-0700 (PDT),2018-10-13,2018-10-13 18:12:55 UTC,Pacific Time (US & Canada),3822591,kgmonahan,2021-01-01 07:13:26 UTC,"Olympic National Park, Forks, WA, US",47.587524396,-123.7620590234,34662,34662,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
67439726,2021-01-01 2:45:35 PM PST,2021-01-01,2021-01-01 22:45:35 UTC,Pacific Time (US & Canada),772856,deathtofalsemorels,2021-01-02 04:21:16 UTC,"Washougal, WA 98671, USA",45.619125,-122.1221861111,,,,gps,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67441920,2021/01/01 11:57 AM PST,2021-01-01,2021-01-01 19:57:00 UTC,Pacific Time (US & Canada),538622,ejain,2021-01-02 05:29:03 UTC,"King, Washington, United States",47.5564347859,-121.5349373315,,,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67441926,2021/01/01 12:21 PM PST,2021-01-01,2021-01-01 20:21:00 UTC,Pacific Time (US & Canada),538622,ejain,2021-01-02 05:29:05 UTC,"King County, US-WA, US",47.4923410064,-121.441721345,,26839,obscured,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67538802,2021/01/01 10:47 AM PST,2021-01-01,2021-01-01 18:47:00 UTC,Pacific Time (US & Canada),8641,brewbooks,2021-01-03 22:26:29 UTC,"187th St SW, Edmonds, WA 98026, USA",47.8304727,-122.3579699,142,142,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
67541830,2021-01-03 2:56:19 PM PST,2021-01-03,2021-01-03 22:56:19 UTC,Pacific Time (US & Canada),3352889,mylodon,2021-01-03 23:26:25 UTC,"Kitsap County, US-WA, US",47.60994255,-122.91360827,9,9,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67636594,Tue Jan 05 2021 09:52:09 GMT-0800 (PST),2021-01-05,2021-01-05 17:52:09 UTC,Pacific Time (US & Canada),382370,hendre17,2021-01-05 21:53:59 UTC,"Twanoh State Park, Union, WA, US",47.3728501752,-122.9750432718,677,677,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
67636668,Tue Jan 05 2021 10:06:25 GMT-0800 (PST),2021-01-05,2021-01-05 18:06:25 UTC,Pacific Time (US & Canada),382370,hendre17,2021-01-05 21:56:37 UTC,"Twanoh State Park, Union, WA, US",47.3725409479,-122.9748127307,450,450,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
